Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
beratSubstanceBox2 = qValuebox2 / 1000 * sheetLengthBox2 / 1000 * minLebarMmSheetBox2 / 1000 * identifierBox2 * corrBox,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.002s,PASSED
beratsubstance2_box = beratSubstanceBox2.round(2),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
qValuebox3 = 125,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.004s,PASSED
sheetLengthBox3 = 824,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
minLebarMmSheetBox3 = 1500,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.003s,PASSED
identifierBox3 = 1,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.004s,PASSED
beratSubstanceBox3 = qValuebox3 / 1000 * sheetLengthBox3 / 1000 * minLebarMmSheetBox3 / 1000 * identifierBox3 * corrBox,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.002s,PASSED
beratsubstance3_box = beratSubstanceBox3.round(2),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
qValuebox4 = 0,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
sheetLengthBox4 = 824,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
minLebarMmSheetBox4 = 1500,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.002s,PASSED
identifierBox4 = 1.46,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.002s,PASSED
beratSubstanceBox4 = qValuebox4 / 1000 * sheetLengthBox4 / 1000 * minLebarMmSheetBox4 / 1000 * identifierBox4 * corrBox,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
beratsubstance4_box = beratSubstanceBox4.round(2),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
qValuebox5 = 0,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
sheetLengthBox5 = 824,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
minLebarMmSheetBox5 = 1500,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
identifierBox5 = 1,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
beratSubstanceBox5 = qValuebox5 / 1000 * sheetLengthBox5 / 1000 * minLebarMmSheetBox5 / 1000 * identifierBox5 * corrBox,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.002s,PASSED
beratsubstance5_box = beratSubstanceBox5.round(2),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
lebarKertasMinimum_partisi = 1150,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
width_partisi = 140,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
outkertas_partisi = 5,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
outkrts_partisi = outkertas_partisi,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
constantDoubleJoint_partisi = 1,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.004s,PASSED
out_partisi = outkertas_partisi,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
outKnife_partisi = 1,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
corrPartisi = constantDoubleJoint_partisi * Math.floor(newQty / out_partisi / outKnife_partisi),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
corr_partisi = corrPartisi,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
weightSheetNettoGram_partisi = 53.5,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
weight_partisi = constantDoubleJoint_partisi * weightSheetNettoGram_partisi * newQty / 1000,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
beratBoxPartisi = Math.ceil(weight_partisi / qty * 1000 * 100) / 100,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
beratbox_partisi = beratBoxPartisi,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
beratOrderPartisi = Math.ceil(weight_partisi * 100) / 100,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
beratorder_partisi = beratOrderPartisi,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
trimWasteGram_partisi = 18.91,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
length = 11,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
lebarKertas = 11,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
gsm = 125 + 125 * 1.36 + 125,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.004s,PASSED
"berattrim_partisi = ""0.39""",Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
qValuepartisi1 = 125,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
sheetLengthPartisi1 = 918,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
minLebarMmSheetPartisi1 = 750,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
identifierPartisi1 = 1,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
beratSubstancePartisi1 = qValuepartisi1 / 1000 * sheetLengthPartisi1 / 1000 * minLebarMmSheetPartisi1 / 1000 * identifierPartisi1 * corrPartisi,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
beratsubstance1_partisi = beratSubstancePartisi1.round(2),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
qValuepartisi2 = 125,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
sheetLengthPartisi2 = 918,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
minLebarMmSheetPartisi2 = 750,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
identifierPartisi2 = 1.33,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
beratSubstancePartisi2 = qValuepartisi2 / 1000 * sheetLengthPartisi2 / 1000 * minLebarMmSheetPartisi2 / 1000 * identifierPartisi2 * corrPartisi,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
beratsubstance2_partisi = beratSubstancePartisi2.round(2),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
qValuepartisi3 = 125,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
sheetLengthPartisi3 = 918,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
minLebarMmSheetPartisi3 = 750,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
identifierPartisi3 = 1,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
beratSubstancePartisi3 = qValuepartisi3 / 1000 * sheetLengthPartisi3 / 1000 * minLebarMmSheetPartisi3 / 1000 * identifierPartisi3 * corrPartisi,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.002s,PASSED
beratsubstance3_partisi = beratSubstancePartisi3.round(2),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
qValuepartisi4 = 0,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
sheetLengthPartisi4 = 918,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
minLebarMmSheetPartisi4 = 750,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
identifierPartisi4 = 1,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
beratSubstancePartisi4 = qValuepartisi4 / 1000 * sheetLengthPartisi4 / 1000 * minLebarMmSheetPartisi4 / 1000 * identifierPartisi4 * corrPartisi,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
beratsubstance4_partisi = beratSubstancePartisi4.round(2),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
qValuepartisi5 = 0,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
sheetLengthPartisi5 = 918,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
minLebarMmSheetPartisi5 = 750,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
identifierPartisi5 = 1,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
beratSubstancePartisi5 = qValuepartisi5 / 1000 * sheetLengthPartisi5 / 1000 * minLebarMmSheetPartisi5 / 1000 * identifierPartisi5 * corrPartisi,Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.002s,PASSED
beratsubstance5_partisi = beratSubstancePartisi5.round(2),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.002s,PASSED
expectedValue = new java.util.ArrayList(),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.002s,PASSED
expectedValue.add(outkrts_box),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
expectedValue.add(corr_box),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
expectedValue.add(beratbox_box),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.002s,PASSED
expectedValue.add(beratorder_box),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.002s,PASSED
expectedValue.add(berattrim_box),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
expectedValue.add(beratsubstance1_box),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
expectedValue.add(beratsubstance2_box),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
expectedValue.add(beratsubstance3_box),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
expectedValue.add(beratsubstance4_box),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.002s,PASSED
expectedValue.add(beratsubstance5_box),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
expectedValue.add(outkrts_partisi),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
expectedValue.add(corr_partisi),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
expectedValue.add(beratbox_partisi),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
expectedValue.add(beratorder_partisi),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.001s,PASSED
expectedValue.add(berattrim_partisi),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
expectedValue.add(beratsubstance1_partisi),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
expectedValue.add(beratsubstance2_partisi),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
expectedValue.add(beratsubstance3_partisi),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
expectedValue.add(beratsubstance4_partisi),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
expectedValue.add(beratsubstance5_partisi),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
array_count_isi = allValues.size(),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.000s,PASSED
"for ([arr1 = 0, arr1 < array_count_isi, (arr1++)])",Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:18,0.125s,PASSED
closeBrowser(),Chrome 103.0.5060.53,,,2022-06-27 15:50:18,2022-06-27 15:50:19,0.811s,PASSED
